Sawasdee Welcome Inn,21:20  09:15,20:10  09:15,"10h 25m, 2 stops","14h 35m, 2 stops",1 Star hotel,TripAdvisor: 2/5,Standard Fan Shared Bathroom (Single) - Room only,"21,380","20,153","Save Rs.1,227",0,0,1,1,1,TH,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bangkok&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=100073&num_rooms=1&country=TH&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Suneta Hostel Khaosan,21:20  09:15,20:10  09:15,"10h 25m, 2 stops","14h 35m, 2 stops",2 Star hotel,TripAdvisor: 4.5/5,"Shared Dormitory, Mixed Dorm - Room Only","21,463","20,267","Save Rs.1,196",0,0,1,1,1,TH,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bangkok&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=100073&num_rooms=1&country=TH&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Thanapa Mansion,21:20  09:15,20:10  09:15,"10h 25m, 2 stops","14h 35m, 2 stops",2 Star hotel,TripAdvisor: 3/5,Studio with Fan - No TV - Room Only,"21,504","20,258","Save Rs.1,246",0,0,1,1,1,TH,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bangkok&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=100073&num_rooms=1&country=TH&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Lub d Bangkok - Silom - Hostel,21:20  09:15,20:10  09:15,"10h 25m, 2 stops","14h 35m, 2 stops",2 Star hotel,TripAdvisor: 4.5/5,Railway twin,"24,199","22,528","Save Rs.1,671",0,0,1,1,1,TH,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bangkok&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=100073&num_rooms=1&country=TH&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Chinatown Hotel,21:20  09:15,20:10  09:15,"10h 25m, 2 stops","14h 35m, 2 stops",3 Star hotel,TripAdvisor: 3.5/5,Standard Room,"24,907","23,954",Save Rs.953,0,0,1,1,1,TH,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bangkok&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=100073&num_rooms=1&country=TH&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Ginger Ahmedabad,14:35  04:10,15:55  05:40,"15h 5m, 1 stop","12h 15m, 2 stops",3 Star hotel,TripAdvisor: 3.5/5,Smart Single Room Rate,"28,552","28,263",Save Rs.289,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BKK&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BKK&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Summit Hotel,14:35  04:10,15:55  05:40,"15h 5m, 1 stop","12h 15m, 2 stops",3 Star hotel,TripAdvisor: 3.5/5,AC Executive Room,"24,249","24,084",Save Rs.165,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BKK&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BKK&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Sarovar Portico Ahmedabad,14:35  04:10,15:55  05:40,"15h 5m, 1 stop","12h 15m, 2 stops",3 Star hotel,TripAdvisor: 3.5/5,Standard Room,"24,548","24,334",Save Rs.214,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BKK&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BKK&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Ramada Ahmedabad,14:35  04:10,15:55  05:40,"15h 5m, 1 stop","12h 15m, 2 stops",4 Star hotel,TripAdvisor: 3.5/5,Superior Room Package,"29,550","29,201",Save Rs.349,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BKK&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BKK&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Chambers Ahmedabad,14:35  04:10,15:55  05:40,"15h 5m, 1 stop","12h 15m, 2 stops",3 Star hotel,TripAdvisor: 3.5/5,Ecobiz Room Package,"23,055","22,556",Save Rs.499,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BKK&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BKK&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Tulip Inn Ahmedabad,14:35  04:10,15:55  05:40,"15h 5m, 1 stop","12h 15m, 2 stops",3 Star hotel,TripAdvisor: 3.5/5,Executive Room Rates Package,"25,339","25,092",Save Rs.247,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BKK&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BKK&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Radisson Blu Hotel,14:35  04:10,15:55  05:40,"15h 5m, 1 stop","12h 15m, 2 stops",5 Star hotel,TripAdvisor: 4/5,Best Available Rate - Superior Room,"35,761","35,223",Save Rs.538,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BKK&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BKK&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Dev Corporate,14:35  04:10,15:55  05:40,"15h 5m, 1 stop","12h 15m, 2 stops",3 Star hotel,TripAdvisor: 3.5/5,AC Deluxe Room,"24,859","24,632",Save Rs.227,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BKK&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BKK&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Park Plaza Ahmedabad,14:35  04:10,15:55  05:40,"15h 5m, 1 stop","12h 15m, 2 stops",4 Star hotel,TripAdvisor: 4.5/5,Standard Room,"28,533","28,198",Save Rs.335,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BKK&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BKK&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Lemon Tree Hotel Ahmedabad,14:35  04:10,15:55  05:40,"15h 5m, 1 stop","12h 15m, 2 stops",4 Star hotel,TripAdvisor: 4/5,Standard Room Only,"26,528","26,300",Save Rs.228,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BKK&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BKK&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
1589 Generation X Hotel,06:40  09:45,10:15  18:50,"3h 5m, 1 stop","8h 35m, 1 stop",4 Star hotel,TripAdvisor: 4/5,Deluxe Room Package,"13,960","13,330",Save Rs.630,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhavnagar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32771&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Top3 Lords Resort,06:40  09:45,10:15  18:50,"3h 5m, 1 stop","8h 35m, 1 stop",2 Star hotel,TripAdvisor: 4.5/5,Deluxe Room,"16,755","16,436",Save Rs.319,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhavnagar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32771&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Sun N Shine,06:40  09:45,10:15  18:50,"3h 5m, 1 stop","8h 35m, 1 stop",3 Star hotel,TripAdvisor: 3/5,A/c Deluxe Room,"13,029","12,894",Save Rs.135,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhavnagar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32771&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Blue Hill,06:40  09:45,10:15  18:50,"3h 5m, 1 stop","8h 35m, 1 stop",2 Star hotel,TripAdvisor: 3/5,A/C Room,"14,242","14,074",Save Rs.168,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhavnagar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32771&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Shree Hotel,06:40  09:45,10:15  18:50,"3h 5m, 1 stop","8h 35m, 1 stop",NA,NA,Deluxe Room,"14,930","14,720",Save Rs.210,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhavnagar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32771&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
